Student_ID,CGPA,Attendance,Backlogs,Year,Python,Java,DSA,SQL,OOP,DBMS,OS,CN,Git,Linux,Docker,Cloud,Projects,Internship,Certifications,Hackathons,OpenSource,LeetCode,Communication,Teamwork,Leadership,EmployabilityStatus
246,9.17,91,0,3,0,1,1,1,2,2,1,2,1,1,0,0,4,1,2,1,0,114,1,2,1,0
247,6.88,85,1,4,2,2,2,1,1,2,1,0,1,1,1,0,5,1,2,2,1,504,2,2,1,0
248,8.05,100,1,3,2,1,2,2,2,2,2,2,1,1,1,1,5,1,3,1,0,423,2,1,0,1
249,7.67,72,1,4,2,2,2,2,1,1,1,2,1,1,1,0,6,1,3,1,0,622,1,1,1,0
250,7.35,88,2,4,1,0,1,0,1,1,0,2,1,1,0,0,2,0,1,3,0,326,1,2,0,2
251,8.65,95,1,4,1,1,2,1,2,1,2,1,1,1,1,1,7,0,4,1,1,604,2,2,1,1
252,6.64,75,2,4,2,2,2,1,2,2,1,2,1,1,1,0,7,1,2,3,0,571,2,1,2,1
253,6.87,62,2,4,1,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,0,3,0,0,0,2
254,8.81,88,1,4,2,2,2,1,1,1,1,1,1,1,1,1,5,0,5,1,1,632,1,1,1,0
255,9.69,97,0,4,1,0,0,0,1,2,1,1,0,0,0,0,0,0,1,1,0,25,0,1,0,2
256,7.34,77,2,3,2,1,2,1,1,1,0,0,1,1,1,0,7,1,2,3,0,366,1,2,1,1
257,9.09,98,1,3,1,1,2,1,2,1,1,2,1,1,1,1,6,1,2,4,1,523,1,2,1,1
258,7.48,82,0,4,2,2,2,2,1,2,2,0,1,1,0,0,3,1,3,0,0,229,1,1,0,0
259,7.5,77,1,2,2,1,1,1,1,1,0,1,1,1,0,0,4,0,3,0,1,124,2,1,1,0
260,8.02,74,1,3,2,2,2,1,2,2,0,0,1,1,1,0,7,0,3,1,0,589,2,2,0,0
261,9.25,91,0,4,0,0,1,0,1,1,1,1,0,0,0,0,1,0,2,0,0,37,0,2,1,2
262,9.5,95,0,3,0,1,0,0,2,2,1,1,1,1,0,0,2,1,2,0,0,93,1,1,0,0
263,8.04,74,0,2,2,2,2,1,2,1,0,1,1,1,1,0,8,1,4,3,0,600,2,2,2,1
264,7.16,85,0,2,2,1,2,1,1,2,2,1,1,1,1,0,4,1,1,3,0,453,1,1,1,0
265,9.31,93,0,4,1,1,0,0,2,2,1,2,0,0,0,0,1,0,0,1,0,21,2,1,1,2
266,9.42,92,0,4,0,0,1,1,2,2,1,2,0,0,0,0,2,0,2,1,0,46,1,1,1,0
267,8.91,97,0,4,2,2,2,2,2,2,2,2,1,1,1,1,8,1,3,5,1,620,1,2,2,1
268,9.54,94,0,4,1,0,0,1,1,1,1,2,0,0,0,0,2,0,2,0,0,74,0,2,0,0
269,9.07,99,0,2,1,0,0,1,2,1,2,2,0,0,0,0,0,0,0,1,0,102,1,2,0,2
270,8.11,84,0,2,1,2,2,1,2,1,2,2,1,1,1,1,7,1,5,3,1,350,2,1,2,1
271,6.79,68,2,4,2,1,2,1,2,2,1,1,1,1,1,0,5,1,4,2,0,604,2,1,1,1
272,7.78,72,0,4,1,1,1,2,1,1,1,2,1,1,0,0,5,0,4,3,1,121,1,1,0,0
273,7.67,90,0,4,1,0,1,0,1,2,2,1,1,1,0,0,2,1,1,2,0,409,1,1,0,0
274,7.13,81,2,3,1,1,1,0,2,2,1,0,1,1,0,0,4,0,1,2,0,258,0,2,1,2
275,5.93,68,3,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,1,0,1,2
276,7.26,81,2,3,2,0,1,1,1,2,2,0,1,1,0,0,2,1,3,2,0,168,1,1,0,0
277,8.4,82,0,2,1,0,1,0,2,1,2,1,1,1,0,0,5,0,4,3,1,144,1,1,1,1
278,8.69,100,0,4,0,0,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,53,0,1,1,2
279,8.2,88,2,4,1,1,1,1,1,2,1,1,1,1,0,0,5,1,3,3,0,167,1,1,1,1
280,6.14,63,1,4,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,1,0,42,0,1,1,2
281,7.35,84,2,4,1,0,1,0,1,1,1,2,1,1,0,0,4,0,4,0,1,179,2,2,1,0
282,9.21,99,0,3,0,0,0,1,2,2,2,1,0,0,0,0,1,0,2,1,0,85,2,1,0,0
283,9.65,90,0,4,2,2,2,2,2,2,1,2,1,1,1,1,6,1,3,2,1,766,2,2,2,1
284,7.78,88,1,2,2,2,2,1,2,1,2,1,1,1,1,0,4,1,3,5,1,419,1,1,2,0
285,7.07,85,0,2,2,1,2,1,1,1,1,0,1,1,1,0,6,0,4,3,0,487,2,2,0,0
286,7.82,73,2,3,1,2,1,1,2,1,1,1,1,1,0,0,5,0,4,0,0,265,1,2,0,1
287,9.18,90,0,4,2,2,2,1,2,2,2,2,1,1,1,1,7,1,5,4,0,712,2,2,2,1
288,7.84,68,0,3,2,2,2,2,2,1,1,0,1,1,1,0,8,1,2,3,1,705,1,2,0,1
289,8.38,84,0,4,1,0,1,2,2,2,0,1,1,1,0,0,5,0,3,0,1,370,1,2,0,0
290,6.85,55,1,3,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,46,1,0,1,2
291,8.84,80,0,4,1,1,2,1,2,2,1,1,1,1,1,1,7,1,5,3,0,632,2,2,2,1
292,8.25,83,2,4,1,1,2,1,2,2,0,0,1,1,0,0,2,0,1,0,0,140,0,2,0,2
293,8.19,90,1,2,2,1,1,2,2,1,1,1,1,1,1,1,5,0,2,4,0,426,2,2,2,0
294,7.87,89,0,3,2,0,1,1,1,2,0,0,1,1,0,0,4,1,1,0,0,206,1,1,0,0
295,7.16,71,0,4,2,1,2,1,2,1,0,0,1,1,1,0,5,1,3,1,1,421,1,2,2,1
296,6.31,75,3,3,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,44,0,1,0,2
297,5.59,59,5,2,0,0,0,0,1,1,1,1,0,0,0,0,2,0,0,0,0,22,0,0,0,2
298,6.44,69,2,4,1,1,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,19,1,0,1,2
299,8.23,91,2,4,2,1,2,2,2,1,2,0,1,1,0,0,4,1,1,2,1,212,1,2,0,0
300,8.11,90,0,3,1,2,2,1,1,1,1,2,1,1,1,1,4,1,3,2,0,622,1,1,1,0
301,9.04,100,0,4,2,2,2,1,2,2,1,2,1,1,1,1,7,0,7,5,1,609,1,1,2,1
302,8.87,99,0,2,2,1,2,2,2,2,2,2,1,1,1,1,7,1,5,2,1,682,2,2,1,1
303,8.13,77,1,4,2,1,2,1,2,2,2,0,1,1,1,0,6,0,2,3,1,737,2,1,1,1
304,7.41,78,1,3,2,1,2,1,1,1,0,2,1,1,1,0,6,0,4,3,1,665,1,1,2,1
305,8.98,98,0,3,2,1,2,1,2,2,1,2,1,1,1,1,5,1,6,4,0,675,1,2,1,0
306,6.36,80,1,4,1,0,0,0,0,1,0,0,1,1,0,0,3,0,0,0,1,51,0,0,1,2
307,8.94,90,0,4,0,0,1,0,2,2,1,2,0,0,0,0,1,0,1,1,0,102,1,2,1,2
308,9.91,85,0,4,2,2,2,1,2,2,2,2,1,1,1,1,8,1,3,3,1,560,1,2,1,1
309,7.79,71,1,3,2,2,2,1,2,1,0,2,1,1,1,0,6,0,4,5,1,634,2,1,2,1
310,7.36,93,0,2,2,1,2,1,2,2,0,0,1,1,0,0,5,1,2,3,0,231,1,1,0,0
311,7.99,79,0,4,2,1,2,2,2,2,1,1,1,1,1,0,5,1,2,2,1,439,1,2,0,0
312,5.76,57,3,3,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,79,0,0,0,2
313,7.16,72,0,4,2,2,2,1,2,2,1,1,1,1,1,0,5,1,4,2,1,581,1,1,1,1
314,8.74,91,0,4,1,1,1,1,2,1,2,1,0,0,0,0,0,0,2,1,0,79,2,2,1,0
315,6.72,70,4,3,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,62,0,1,1,2
316,9.36,88,0,2,2,2,2,1,2,2,1,2,1,1,1,1,5,1,7,2,1,579,2,2,2,1
317,9.5,90,0,2,0,0,0,0,2,1,2,2,1,0,0,0,3,0,2,1,1,101,0,1,0,2
318,5.51,71,3,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,76,0,1,0,2
319,9.29,100,0,3,2,2,2,2,2,2,1,2,1,1,1,1,8,0,4,2,1,703,1,2,2,1
320,9.58,93,0,3,1,1,1,1,1,1,1,2,0,0,0,0,0,0,2,1,0,101,2,1,0,2
321,9.32,90,0,3,1,0,1,0,2,1,1,2,1,1,0,0,3,1,2,0,0,35,2,2,1,0
322,7.87,87,1,2,2,2,2,2,1,1,2,1,1,1,1,1,5,1,4,1,0,628,1,1,2,1
323,6.28,76,2,4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,65,0,1,0,2
324,8.29,80,2,3,2,2,1,1,2,1,0,1,1,1,0,0,4,0,3,3,1,373,0,1,1,0
325,7.77,66,2,4,2,2,2,2,2,1,2,1,1,1,1,0,4,0,4,4,1,385,1,2,0,0
326,7.93,80,2,2,2,2,2,1,1,2,2,0,1,1,1,0,4,1,4,5,1,502,2,2,1,1
327,8.51,91,0,2,1,1,2,2,2,2,2,1,1,1,1,1,4,1,2,4,1,599,2,2,0,1
328,8.64,95,0,4,2,2,2,1,2,2,1,1,1,1,1,1,6,0,5,3,0,401,1,2,1,1
329,8.02,72,0,4,2,2,2,1,1,1,2,0,1,1,1,0,4,1,3,3,0,567,2,2,2,0
330,6.64,64,2,3,1,1,1,0,0,1,1,1,1,1,0,0,4,1,0,0,0,17,1,1,1,0
331,7.81,83,0,4,2,2,2,1,1,1,1,2,1,1,1,1,6,1,4,1,1,541,2,1,0,1
332,9.72,88,0,2,2,1,2,1,2,2,2,2,1,1,1,1,8,1,5,3,1,872,2,1,2,1
333,7.16,73,2,2,2,1,2,2,2,1,0,1,1,1,1,0,6,1,3,4,1,532,2,1,0,1
334,6.87,85,1,3,0,0,1,1,0,1,1,0,0,0,0,0,2,0,1,1,0,46,0,1,1,2
335,7.97,91,0,3,1,1,1,2,2,1,2,2,1,1,0,0,5,1,4,2,0,120,1,1,1,0
336,8.61,86,0,3,2,2,1,1,1,1,2,2,1,1,1,1,6,1,4,4,0,355,1,2,2,1
337,9.14,84,1,4,1,1,1,1,1,2,1,2,1,1,1,1,4,1,4,4,1,320,1,1,2,0
338,9.0,87,0,4,1,1,1,1,2,2,2,1,1,1,1,1,5,1,3,1,1,423,2,2,2,1
339,6.9,63,2,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,16,1,1,0,2
340,8.13,84,2,3,2,2,1,2,2,2,1,1,1,1,0,0,3,1,1,2,1,213,1,1,1,0
341,8.02,81,0,4,1,1,2,1,1,2,1,1,1,1,1,1,5,1,4,1,1,486,2,1,2,1
342,6.01,63,2,4,1,1,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,72,1,1,0,2
343,9.2,92,0,4,1,0,0,0,1,2,1,1,1,1,0,0,2,1,1,1,0,52,1,2,1,0
344,8.28,75,2,4,2,0,2,2,2,2,0,0,1,1,0,0,3,0,1,3,1,198,2,2,0,1
345,8.75,83,1,4,1,1,1,2,1,2,1,1,1,1,1,1,6,1,4,2,1,267,1,2,1,0
346,7.49,65,2,4,2,2,2,1,1,2,0,0,1,1,1,0,8,0,4,4,1,629,2,1,0,1
347,7.16,72,0,4,2,2,2,2,1,1,1,2,1,1,0,0,4,0,1,0,0,277,0,2,1,0
348,9.45,97,0,3,1,1,1,1,1,1,1,1,1,1,0,0,3,1,2,1,0,55,1,2,1,0
349,6.76,66,1,4,2,1,2,1,1,1,2,0,1,1,1,0,4,1,2,3,1,532,1,1,2,1
350,8.39,77,0,2,2,1,1,1,1,1,2,1,1,1,0,0,2,0,4,1,0,380,0,1,0,0
351,8.2,97,0,4,2,1,1,2,1,1,1,1,1,1,1,1,4,1,4,1,0,484,1,2,0,0
352,6.59,90,2,4,2,2,2,1,2,2,1,2,1,1,1,0,5,1,3,2,1,418,1,1,0,0
353,7.95,73,2,4,2,2,2,1,1,2,1,1,1,1,1,0,7,0,4,5,0,706,2,2,0,1
354,9.57,87,0,4,2,1,2,2,2,2,1,1,1,1,1,1,6,1,5,3,1,536,2,1,1,1
355,8.95,98,0,3,2,1,2,2,2,2,1,1,1,1,1,1,5,1,6,3,1,796,2,1,2,1
356,7.38,67,2,4,2,1,2,1,2,2,2,1,1,1,1,0,5,1,3,1,0,745,1,2,2,1
357,6.88,85,0,2,2,1,2,2,2,2,2,0,1,1,1,0,4,1,3,2,0,716,1,1,2,1
358,7.36,89,2,4,1,2,1,1,1,2,0,1,1,1,0,0,5,1,3,0,0,324,2,2,1,0
359,8.44,94,1,4,2,2,1,2,1,1,2,1,1,1,1,1,6,1,2,1,0,330,2,1,0,1
360,8.51,87,1,4,2,2,2,2,2,1,2,2,1,1,1,1,4,0,3,4,0,280,2,1,1,0
361,9.72,87,0,4,2,1,2,2,2,2,1,2,1,1,1,1,5,1,4,4,1,797,2,2,2,1
362,7.61,65,2,3,2,1,2,2,1,2,2,0,1,1,1,0,5,1,2,1,0,391,2,2,2,0
363,9.67,100,0,4,2,1,2,1,2,2,2,1,1,1,1,1,5,1,4,2,1,611,1,1,1,1
364,8.68,100,0,3,1,0,1,1,2,2,1,2,0,0,0,0,2,0,0,1,0,101,2,1,0,0
365,8.76,98,0,2,0,1,1,1,2,2,1,2,0,0,0,0,0,0,0,0,0,77,2,1,1,0
366,7.9,86,2,4,2,1,1,1,2,1,2,2,1,1,0,0,3,0,4,3,1,125,1,2,0,0
367,8.31,94,1,3,1,2,2,1,1,1,2,1,1,1,1,1,5,1,2,4,1,549,1,2,1,0
368,9.21,92,0,4,1,1,0,1,2,1,2,1,0,0,0,0,1,0,1,0,0,94,2,2,0,0
369,7.9,74,1,4,2,1,2,1,1,2,1,2,1,1,1,0,5,0,2,2,0,564,1,2,1,0
370,5.97,57,5,4,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,48,0,1,0,2
371,9.02,92,0,3,2,2,2,1,2,2,2,1,1,1,1,1,5,1,6,2,1,500,2,2,2,1
372,6.27,79,3,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,25,1,0,1,2
373,7.4,70,0,4,2,2,2,2,2,1,1,0,1,1,1,0,7,1,3,4,0,350,1,2,1,0
374,7.43,69,1,2,2,2,2,1,1,1,0,2,1,1,1,0,5,0,2,1,1,698,1,2,1,1
375,8.63,80,1,3,2,1,1,1,1,2,1,2,1,1,1,1,7,1,4,4,0,393,2,1,0,0
376,7.23,89,2,3,1,2,2,0,2,2,2,0,1,1,0,0,2,1,2,1,0,240,2,1,1,0
377,7.77,70,1,3,2,2,2,1,2,1,1,2,1,1,1,0,6,1,4,1,1,770,1,2,0,1
378,8.1,80,2,4,2,1,2,2,2,2,0,2,1,1,1,0,7,0,3,2,0,422,2,1,1,1
379,9.81,89,0,3,2,1,2,2,2,2,1,1,1,1,1,1,7,1,4,3,1,608,2,2,1,1
380,8.73,82,0,4,1,1,2,1,1,1,1,2,1,1,1,1,4,1,4,1,1,483,1,2,1,1
381,8.5,80,1,2,2,1,2,2,1,1,1,2,1,1,1,1,4,1,3,1,1,625,1,2,1,0
382,8.0,94,0,2,1,1,1,0,2,1,0,0,1,1,0,0,4,0,4,2,0,299,1,1,1,0
383,6.08,80,4,4,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,48,1,1,1,2
384,7.46,81,0,4,2,0,2,1,2,2,2,0,1,1,0,0,5,0,2,2,0,220,1,1,0,0
385,6.62,89,2,2,2,1,2,2,2,2,2,0,1,1,1,0,4,1,3,3,1,695,2,1,1,0
386,6.7,78,0,4,2,1,2,2,1,2,2,0,1,1,1,0,5,1,2,1,1,447,1,1,1,0
387,7.88,90,0,3,2,2,2,1,1,2,0,2,1,1,1,0,5,1,2,3,1,642,1,1,0,0
388,7.02,73,1,3,1,0,2,1,2,1,0,2,1,1,0,0,5,1,2,2,0,352,1,2,0,0
389,7.61,87,0,4,2,2,2,1,2,2,0,0,1,1,1,0,5,1,4,4,0,504,1,2,1,0
390,8.13,78,0,2,2,1,2,1,2,2,1,1,1,1,1,0,5,1,2,3,0,458,2,2,2,0
391,8.35,94,1,4,2,2,1,2,2,1,2,1,1,1,1,1,6,1,3,3,0,582,2,1,1,0
392,9.06,95,0,3,0,0,0,0,2,2,1,2,1,1,0,0,3,0,1,1,1,36,1,1,0,2
393,8.9,84,0,3,2,2,2,2,2,2,1,1,1,1,1,1,7,0,2,2,1,506,1,2,0,1
394,6.01,77,4,3,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,78,1,0,1,2
395,8.01,81,2,3,2,2,2,1,2,2,0,2,1,1,1,0,7,1,2,1,1,766,1,1,1,1
396,6.4,66,4,3,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,1,0,69,1,1,1,2
397,6.43,77,3,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,29,0,0,1,2
398,7.46,76,0,4,2,1,2,1,2,1,2,2,1,1,1,0,8,0,4,1,1,762,1,1,0,0
399,7.64,82,0,3,2,1,2,2,2,2,0,2,1,1,1,0,6,0,4,2,1,431,1,2,2,0
400,9.0,99,0,3,1,0,0,0,1,1,2,1,0,0,0,0,2,0,0,1,0,63,0,1,1,2
401,7.45,92,0,2,1,1,1,2,1,2,2,0,1,1,0,0,2,1,2,3,0,398,1,2,0,0
402,8.46,78,0,3,1,0,1,2,1,1,2,2,1,1,0,0,3,1,3,3,1,305,1,2,0,0
403,7.78,79,1,3,2,1,2,2,1,2,2,1,1,1,1,0,5,0,3,5,0,517,1,2,0,0
404,7.17,78,0,2,1,1,1,1,1,1,1,0,1,1,0,0,5,0,3,0,0,218,1,1,0,2
405,9.17,94,0,4,2,1,2,1,2,2,2,1,1,1,1,1,5,1,5,3,1,860,2,2,1,1
406,6.29,69,3,4,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,61,1,0,1,2
407,8.63,84,1,2,2,1,2,1,2,1,2,2,1,1,1,1,6,1,4,3,0,432,2,1,1,1
408,8.08,84,0,3,2,1,2,2,2,2,1,2,1,1,1,1,6,1,4,4,0,644,1,1,2,0
409,6.13,77,2,4,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,46,1,0,1,2
410,7.57,75,2,4,1,0,2,2,2,1,2,2,1,1,0,0,3,1,3,0,1,184,2,2,1,0
411,9.25,95,0,4,1,0,1,0,2,2,2,2,0,0,0,0,2,0,1,1,0,1,0,2,0,0
412,7.8,79,2,4,2,1,2,2,2,1,1,1,1,1,1,0,7,0,3,3,0,707,1,1,0,0
413,6.89,76,0,2,2,2,2,2,2,2,2,0,1,1,1,0,6,1,2,3,1,532,1,2,0,0
414,5.76,55,5,4,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,77,0,1,0,2
415,7.4,78,1,4,1,0,2,0,1,2,0,0,1,1,0,0,3,1,2,2,0,135,1,2,0,0
416,8.84,100,0,3,0,0,0,0,2,1,2,2,1,0,0,0,4,1,0,0,0,12,1,1,0,0
417,9.62,94,0,4,2,1,2,1,2,2,1,1,1,1,1,1,7,1,3,4,1,873,2,1,2,1
418,6.39,84,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,32,0,0,1,2
419,8.27,72,0,4,2,1,1,1,2,1,1,0,1,1,0,0,5,0,4,3,0,227,1,2,1,0
420,8.47,98,0,4,1,0,0,1,2,2,2,1,0,0,0,0,2,0,2,0,0,4,2,2,1,2
421,9.19,84,1,3,1,2,2,2,1,2,1,1,1,1,1,1,5,1,4,4,0,359,1,2,2,0
422,8.44,74,2,4,1,0,1,2,1,1,2,0,1,1,0,0,5,1,2,2,0,100,1,1,0,0
423,8.52,80,1,2,2,2,2,2,1,1,1,2,1,1,1,1,6,1,2,2,1,359,1,2,2,0
424,6.72,78,0,3,2,1,2,1,1,2,2,2,1,1,1,0,5,1,2,1,1,619,1,2,0,1
425,6.02,64,4,4,1,0,0,1,1,0,1,0,1,1,0,0,3,1,1,1,0,72,1,0,1,2
426,7.82,87,0,3,1,2,2,2,1,2,2,2,1,1,0,0,2,0,4,3,0,323,1,2,1,0
427,6.41,71,1,4,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,2
428,7.27,75,1,4,2,2,2,1,1,1,0,1,1,1,1,0,5,1,4,1,0,640,1,2,2,0
429,7.31,85,0,3,1,0,1,1,2,2,2,0,1,1,0,0,3,1,1,2,0,278,2,1,0,0
430,6.72,71,3,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,1,2
431,9.35,85,0,3,2,2,2,2,2,2,2,2,1,1,1,1,5,1,5,4,1,610,2,2,1,1
432,8.4,95,1,3,2,2,1,2,2,1,2,2,1,1,1,1,6,1,3,1,0,504,1,2,0,1
433,6.8,68,3,4,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,51,0,1,1,0
434,6.22,81,5,4,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,38,1,0,0,2
435,7.98,67,2,2,2,1,2,2,2,1,1,2,1,1,1,0,5,1,4,1,0,443,2,1,0,1
436,7.89,83,0,3,1,2,1,1,2,2,2,2,1,1,1,1,4,1,2,4,0,316,1,1,2,0
437,7.32,85,2,3,2,1,2,2,2,1,0,2,1,1,1,0,8,1,3,2,1,721,1,1,1,0
438,8.24,76,1,4,1,1,1,2,1,2,2,1,1,1,0,0,3,1,1,1,0,193,2,1,1,0
439,7.86,67,0,3,2,2,2,1,2,1,2,2,1,1,1,0,5,0,2,2,1,452,2,2,0,1
440,5.77,57,1,3,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,47,0,1,1,2
441,6.46,64,1,3,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,80,1,0,0,2
442,6.6,66,0,3,2,2,2,1,2,2,2,1,1,1,1,0,6,1,2,5,1,424,2,2,1,1
443,5.74,85,5,3,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,37,1,1,1,2
444,7.08,84,2,4,2,0,1,1,2,1,1,1,1,1,0,0,4,0,4,3,0,446,2,2,1,0
445,7.93,71,1,2,2,2,2,2,1,1,1,1,1,1,1,0,7,1,3,2,1,651,1,1,2,0
446,8.1,95,0,2,1,1,2,0,1,2,1,0,1,1,0,0,4,0,2,3,1,298,1,2,1,0
447,6.05,76,2,4,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,28,1,0,1,2
448,8.92,100,0,4,0,1,1,0,2,1,2,1,0,0,0,0,1,0,0,1,0,110,1,1,0,2
449,6.87,89,0,2,2,1,2,1,1,2,1,1,1,1,1,0,6,1,2,4,1,587,2,2,2,0
450,6.2,73,4,2,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,58,0,1,0,2
451,8.21,99,1,4,1,1,1,2,1,2,2,2,1,1,1,1,5,0,4,2,0,330,2,2,2,0
452,7.99,76,2,2,2,1,2,1,2,1,2,1,1,1,1,0,7,1,4,5,1,745,2,2,0,1
453,7.68,91,0,2,2,0,2,1,1,1,2,0,1,1,0,0,4,1,2,3,0,337,2,1,0,1
454,9.63,87,0,4,2,1,2,1,2,2,1,1,1,1,1,1,7,1,3,4,1,823,2,2,2,1
455,7.33,86,0,2,2,1,2,2,2,1,0,1,1,1,1,0,4,1,1,2,1,622,1,1,1,0
456,9.49,100,0,4,1,0,0,0,2,2,1,2,0,0,0,0,2,0,2,1,0,60,1,2,0,2
457,8.05,80,1,4,2,2,1,1,2,1,1,1,1,1,0,0,4,1,3,0,1,361,1,2,1,0
458,9.44,92,0,3,2,2,2,1,2,2,2,1,1,1,1,1,5,1,7,3,1,460,2,2,1,1
459,9.69,99,0,3,0,1,1,0,2,2,2,1,1,1,0,0,2,1,2,1,0,29,2,1,0,2
460,7.0,81,0,4,2,2,2,1,1,1,1,1,1,1,1,0,6,1,2,4,0,439,2,1,0,1
461,8.02,82,1,3,2,0,2,1,1,1,1,0,1,1,0,0,5,1,2,3,1,244,2,2,0,1
462,8.42,93,0,4,1,2,2,2,2,2,1,1,1,1,1,1,5,1,3,4,1,460,2,1,0,0
463,6.86,83,0,2,2,1,2,2,2,1,0,2,1,1,1,0,6,0,4,5,1,796,2,2,0,1
464,6.02,74,1,4,0,0,1,1,0,0,1,0,1,1,0,0,3,1,1,1,0,58,1,1,1,2
465,6.7,68,1,3,2,2,2,1,1,2,2,1,1,1,1,0,8,1,2,5,1,721,2,1,0,0
466,9.03,92,0,2,1,1,0,1,1,1,1,1,1,0,0,0,2,1,0,0,0,26,2,2,1,0
467,6.52,85,5,4,1,0,1,0,1,1,1,0,0,0,0,0,2,0,1,1,0,71,1,0,0,2
468,6.61,89,0,4,2,2,2,2,1,1,1,1,1,1,1,0,8,1,2,5,1,623,2,2,1,1
469,6.73,72,2,3,2,2,2,1,1,1,1,2,1,1,1,0,5,1,2,3,1,718,1,1,2,1
470,7.92,96,1,4,1,1,2,1,1,2,1,2,1,1,1,1,4,1,4,3,1,607,2,1,1,1
471,8.62,85,1,4,2,2,1,2,2,2,2,1,1,1,1,1,5,1,3,2,1,340,1,2,0,1
472,9.41,87,0,4,2,2,2,2,2,2,2,1,1,1,1,1,8,1,5,4,1,817,2,2,1,1
473,8.13,93,2,3,1,2,2,2,1,1,1,0,1,1,0,0,3,0,1,0,0,345,0,1,0,0
474,8.44,85,0,3,1,0,1,2,1,2,1,0,1,1,0,0,4,1,3,0,0,123,2,2,1,0
475,7.92,68,2,4,2,1,2,1,2,1,2,2,1,1,1,0,5,1,4,5,1,616,2,2,0,1
476,6.54,81,1,4,2,1,2,1,1,1,2,1,1,1,1,0,8,0,4,4,0,496,2,1,0,0
477,7.77,88,1,4,2,1,2,1,2,2,1,0,1,1,0,0,4,1,4,1,0,373,1,1,0,0
478,5.7,79,3,3,1,1,1,1,1,0,1,1,0,0,0,0,2,0,0,0,0,45,1,0,0,0
479,8.63,96,0,2,2,2,2,2,2,1,1,1,1,1,1,1,5,1,5,2,1,267,2,1,2,0
480,9.53,99,0,3,0,0,1,0,2,2,1,1,0,0,0,0,2,0,2,1,0,27,2,1,0,0
481,7.78,75,2,4,2,2,2,1,2,2,2,1,1,1,0,0,4,0,3,1,0,314,1,1,1,0
482,8.19,68,0,3,2,2,2,2,1,2,2,0,1,1,1,0,6,0,3,1,0,505,1,2,0,1
483,7.04,79,1,4,2,1,2,2,1,2,0,2,1,1,1,0,7,1,2,4,1,800,2,2,0,1
484,7.43,82,2,3,2,2,2,2,1,1,2,0,1,1,1,0,8,1,2,1,1,597,2,2,1,1
485,7.38,85,2,4,1,2,2,0,2,1,1,1,1,1,0,0,5,1,3,0,0,156,1,1,1,0
486,7.58,84,0,3,2,2,2,2,2,1,1,2,1,1,1,0,5,0,4,1,0,657,2,2,2,1
487,8.49,88,2,3,1,0,1,0,2,1,0,2,1,1,0,0,2,0,4,2,0,425,0,2,0,0
488,7.85,89,1,3,1,1,2,1,2,1,2,2,1,1,1,1,6,1,5,3,1,340,1,2,1,0
489,7.2,66,2,2,2,2,2,1,1,2,0,0,1,1,1,0,4,0,2,2,0,635,1,1,2,1
490,8.42,99,0,4,0,0,1,0,1,2,2,1,0,0,0,0,2,0,1,0,0,79,1,1,0,0
491,7.26,92,0,2,2,0,2,1,2,2,1,0,1,1,0,0,5,0,2,1,1,334,2,1,1,1
492,7.17,72,0,3,1,0,1,0,1,2,2,2,1,1,0,0,3,0,1,0,1,260,0,1,1,0
